xlsx_row_number,xlsx_city,xlsx_town,xlsx_admin_village,xlsx_natural_village,matched_db_city,matched_db_town,matched_db_admin_village,matched_db_admin_village_candidates,candidate_count,candidates,suggested_candidates,blocked_reason_guess
19521,云浮,围底镇,满社行政村,达村,云浮市,围底镇,,,0,,,admin_unmatched_or_ambiguous
19442,云浮,围底镇,陀埽行政村,凤胜塘村,云浮市,围底镇,,,0,,,admin_unmatched_or_ambiguous
19445,云浮,围底镇,陀埽行政村,平山村,云浮市,围底镇,,,0,,,admin_unmatched_or_ambiguous
19444,云浮,围底镇,陀埽行政村,康屋村,云浮市,围底镇,,,0,,,admin_unmatched_or_ambiguous
19446,云浮,围底镇,陀埽行政村,桐油坪村,云浮市,围底镇,,,0,,,admin_unmatched_or_ambiguous
19449,云浮,围底镇,陀埽行政村,窑头村,云浮市,围底镇,,,0,,,admin_unmatched_or_ambiguous
19447,云浮,围底镇,陀埽行政村,陀诵村,云浮市,围底镇,,,0,,,admin_unmatched_or_ambiguous
19443,云浮,围底镇,陀埽行政村,高车岗村,云浮市,围底镇,,,0,,,admin_unmatched_or_ambiguous
19448,云浮,围底镇,陀埽行政村,鸭仔下村,云浮市,围底镇,,,0,,,admin_unmatched_or_ambiguous
22377,云浮,大湾镇,梦葛行政村,上四村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22376,云浮,大湾镇,梦葛行政村,下画村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22371,云浮,大湾镇,梦葛行政村,梦葛村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22374,云浮,大湾镇,梦葛行政村,梦贡村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22375,云浮,大湾镇,梦葛行政村,甘口村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22372,云浮,大湾镇,梦葛行政村,竹车村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22373,云浮,大湾镇,梦葛行政村,高垌村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22340,云浮,大湾镇,梦蓬行政村,侯屋村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22336,云浮,大湾镇,梦蓬行政村,冠塘村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22349,云浮,大湾镇,梦蓬行政村,南方村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22335,云浮,大湾镇,梦蓬行政村,大屋村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22332,云浮,大湾镇,梦蓬行政村,张屋村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22348,云浮,大湾镇,梦蓬行政村,新华村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22345,云浮,大湾镇,梦蓬行政村,新木坪村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22346,云浮,大湾镇,梦蓬行政村,木坪村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22341,云浮,大湾镇,梦蓬行政村,枸杞湾村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22339,云浮,大湾镇,梦蓬行政村,滨塘村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22337,云浮,大湾镇,梦蓬行政村,潘屋村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22333,云浮,大湾镇,梦蓬行政村,王屋村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22343,云浮,大湾镇,梦蓬行政村,皖鱼塘村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22338,云浮,大湾镇,梦蓬行政村,罗移村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22342,云浮,大湾镇,梦蓬行政村,莲花脚村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22344,云浮,大湾镇,梦蓬行政村,连塘村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22334,云浮,大湾镇,梦蓬行政村,鸡关村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
22347,云浮,大湾镇,梦蓬行政村,黎木塘村,云浮市,大湾镇,,,0,,,admin_unmatched_or_ambiguous
17494,云浮,宝粤茜塘镇,满东行政村,三台村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17497,云浮,宝粤茜塘镇,满东行政村,墩头村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17498,云浮,宝粤茜塘镇,满东行政村,巡司村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17503,云浮,宝粤茜塘镇,满东行政村,新围村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17504,云浮,宝粤茜塘镇,满东行政村,石嘴村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17502,云浮,宝粤茜塘镇,满东行政村,石曹村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17501,云浮,宝粤茜塘镇,满东行政村,石架村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17505,云浮,宝粤茜塘镇,满东行政村,石狗满村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17496,云浮,宝粤茜塘镇,满东行政村,竹围村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17495,云浮,宝粤茜塘镇,满东行政村,竹林村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17500,云浮,宝粤茜塘镇,满东行政村,给照村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17499,云浮,宝粤茜塘镇,满东行政村,饭甑石村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17493,云浮,宝粤茜塘镇,满东行政村,龙塘村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17507,云浮,宝粤茜塘镇,满南行政村,九座屋村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17510,云浮,宝粤茜塘镇,满南行政村,四杀轭村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17508,云浮,宝粤茜塘镇,满南行政村,坭寨村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17511,云浮,宝粤茜塘镇,满南行政村,岗尾村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17512,云浮,宝粤茜塘镇,满南行政村,禾九塘村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17506,云浮,宝粤茜塘镇,满南行政村,简照村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17509,云浮,宝粤茜塘镇,满南行政村,荔枝园村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17453,云浮,宝粤茜塘镇,满塘社区,小垌村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17451,云浮,宝粤茜塘镇,满塘社区,岗新村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17452,云浮,宝粤茜塘镇,满塘社区,岗背村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17455,云浮,宝粤茜塘镇,满塘社区,新村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17454,云浮,宝粤茜塘镇,满塘社区,邓屋村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17449,云浮,宝粤茜塘镇,满塘社区,马鞍塘村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17450,云浮,宝粤茜塘镇,满塘社区,高墩村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17536,云浮,宝粤茜塘镇,石碑行政村,大园角村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17537,云浮,宝粤茜塘镇,石碑行政村,左屋村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17535,云浮,宝粤茜塘镇,石碑行政村,温屋村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17539,云浮,宝粤茜塘镇,石碑行政村,独石村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17538,云浮,宝粤茜塘镇,石碑行政村,石尾塘村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17472,云浮,宝粤茜塘镇,都近行政村,圩背村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17473,云浮,宝粤茜塘镇,都近行政村,莫屋村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17471,云浮,宝粤茜塘镇,都近行政村,都近村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17490,云浮,宝粤茜塘镇,黄金满行政村,大塘面村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17487,云浮,宝粤茜塘镇,黄金满行政村,岗坪村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17486,云浮,宝粤茜塘镇,黄金满行政村,思罗村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17489,云浮,宝粤茜塘镇,黄金满行政村,马窿村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17492,云浮,宝粤茜塘镇,黄金满行政村,高明寨村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17491,云浮,宝粤茜塘镇,黄金满行政村,高树围村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
17488,云浮,宝粤茜塘镇,黄金满行政村,黄金满村,云浮市,䓣塘镇,,,0,,,admin_unmatched_or_ambiguous
19816,云浮,富林镇,南浦行政村,元眼根村,云浮市,富林镇,,,0,,,admin_unmatched_or_ambiguous
19811,云浮,富林镇,南浦行政村,冷水村,云浮市,富林镇,,,0,,,admin_unmatched_or_ambiguous
19815,云浮,富林镇,南浦行政村,新屋坪村,云浮市,富林镇,,,0,,,admin_unmatched_or_ambiguous
19814,云浮,富林镇,南浦行政村,石仔墩村,云浮市,富林镇,,,0,,,admin_unmatched_or_ambiguous
19813,云浮,富林镇,南浦行政村,石营村,云浮市,富林镇,,,0,,,admin_unmatched_or_ambiguous
19812,云浮,富林镇,南浦行政村,窿口村,云浮市,富林镇,,,0,,,admin_unmatched_or_ambiguous
21527,云浮,平台镇,赐步行政村,罗埌村,云浮市,平台镇,,,0,,,admin_unmatched_or_ambiguous
21526,云浮,平台镇,赐步行政村,赐步村,云浮市,平台镇,,,0,,,admin_unmatched_or_ambiguous
21842,云浮,建城镇,冲口行政村,埔口村,云浮市,建城镇,,,0,,,admin_unmatched_or_ambiguous
21843,云浮,建城镇,冲口行政村,埔坑村,云浮市,建城镇,,,0,,,admin_unmatched_or_ambiguous
21839,云浮,建城镇,冲口行政村,大地村,云浮市,建城镇,,,0,,,admin_unmatched_or_ambiguous
21840,云浮,建城镇,冲口行政村,孖冲村,云浮市,建城镇,,,0,,,admin_unmatched_or_ambiguous
21838,云浮,建城镇,冲口行政村,宝石村,云浮市,建城镇,,,0,,,admin_unmatched_or_ambiguous
21841,云浮,建城镇,冲口行政村,石九村,云浮市,建城镇,,,0,,,admin_unmatched_or_ambiguous
18037,云浮,皙滨镇,泣田行政村,大石坑村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18033,云浮,皙滨镇,泣田行政村,屋地洼村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18031,云浮,皙滨镇,泣田行政村,新寨村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18028,云浮,皙滨镇,泣田行政村,旧屋坑村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18032,云浮,皙滨镇,泣田行政村,木寮坑村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18039,云浮,皙滨镇,泣田行政村,木栏塘村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18035,云浮,皙滨镇,泣田行政村,榕树坑村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18029,云浮,皙滨镇,泣田行政村,沙黄坑村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18027,云浮,皙滨镇,泣田行政村,田尾坑村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18034,云浮,皙滨镇,泣田行政村,福来村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18030,云浮,皙滨镇,泣田行政村,迳口村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18038,云浮,皙滨镇,泣田行政村,长坑村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
18036,云浮,皙滨镇,泣田行政村,高塱村,云浮市,榃滨镇,,,0,,,admin_unmatched_or_ambiguous
19690,云浮,素龙街道,通表行政村,埔表村,云浮市,素龙街道,,,0,,,admin_unmatched_or_ambiguous
19689,云浮,素龙街道,通表行政村,富久岗村,云浮市,素龙街道,,,0,,,admin_unmatched_or_ambiguous
19691,云浮,素龙街道,通表行政村,水浸村,云浮市,素龙街道,,,0,,,admin_unmatched_or_ambiguous
19688,云浮,素龙街道,通表行政村,水美底村,云浮市,素龙街道,,,0,,,admin_unmatched_or_ambiguous
19693,云浮,素龙街道,通表行政村,罗角埔村,云浮市,素龙街道,,,0,,,admin_unmatched_or_ambiguous
19692,云浮,素龙街道,通表行政村,罗迪岗村,云浮市,素龙街道,,,0,,,admin_unmatched_or_ambiguous
19694,云浮,素龙街道,通表行政村,罗迪螃村,云浮市,素龙街道,,,0,,,admin_unmatched_or_ambiguous
19271,云浮,罗城街道,东区社区,丽久巷村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19270,云浮,罗城街道,东区社区,丽久路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19272,云浮,罗城街道,东区社区,射箭岗村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19273,云浮,罗城街道,东区社区,谢屋巷村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19269,云浮,罗城街道,东区社区,逢源路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19295,云浮,罗城街道,中区社区,中华街村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19291,云浮,罗城街道,中区社区,人民中路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19294,云浮,罗城街道,中区社区,泽汇路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19292,云浮,罗城街道,中区社区,深水塘村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19293,云浮,罗城街道,中区社区,石桥头路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19290,云浮,罗城街道,中区社区,谷岗里村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19289,云浮,罗城街道,北区社区,人民北路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19287,云浮,罗城街道,北区社区,河坝路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19288,云浮,罗城街道,北区社区,胡屋巷村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19285,云浮,罗城街道,北区社区,道前街村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19286,云浮,罗城街道,北区社区,高街路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19278,云浮,罗城街道,南区社区,向阳路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19275,云浮,罗城街道,南区社区,横街路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19277,云浮,罗城街道,南区社区,气象路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19274,云浮,罗城街道,南区社区,禾地岗村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19276,云浮,罗城街道,南区社区,较场顶村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19316,云浮,罗城街道,城东社区,上午里村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19317,云浮,罗城街道,城东社区,上章平村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19315,云浮,罗城街道,城东社区,儒良岗村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19314,云浮,罗城街道,城东社区,儒良道村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19318,云浮,罗城街道,城东社区,章平道村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19320,云浮,罗城街道,柑园社区,傅屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19319,云浮,罗城街道,柑园社区,冯屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19326,云浮,罗城街道,柑园社区,刘屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19330,云浮,罗城街道,柑园社区,区屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19337,云浮,罗城街道,柑园社区,周屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19332,云浮,罗城街道,柑园社区,唐屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19328,云浮,罗城街道,柑园社区,宁屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19336,云浮,罗城街道,柑园社区,张屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19329,云浮,罗城街道,柑园社区,彭屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19333,云浮,罗城街道,柑园社区,文屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19323,云浮,罗城街道,柑园社区,李屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19335,云浮,罗城街道,柑园社区,杨屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19325,云浮,罗城街道,柑园社区,林屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19324,云浮,罗城街道,柑园社区,梁屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19334,云浮,罗城街道,柑园社区,洗屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19331,云浮,罗城街道,柑园社区,石屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19327,云浮,罗城街道,柑园社区,罗屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19321,云浮,罗城街道,柑园社区,黄屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19322,云浮,罗城街道,柑园社区,黎屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19301,云浮,罗城街道,石围社区,丽鸡岗村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19303,云浮,罗城街道,石围社区,南平圩村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19298,云浮,罗城街道,石围社区,大夫第村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19299,云浮,罗城街道,石围社区,大宗里村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19297,云浮,罗城街道,石围社区,拔塘头村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19296,云浮,罗城街道,石围社区,拔塘顶村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19305,云浮,罗城街道,石围社区,新和村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19306,云浮,罗城街道,石围社区,新屋里村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19307,云浮,罗城街道,石围社区,朱屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19302,云浮,罗城街道,石围社区,楼脚村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19304,云浮,罗城街道,石围社区,牌坊村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19300,云浮,罗城街道,石围社区,黎屋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19311,云浮,罗城街道,细坑社区,和平村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19309,云浮,罗城街道,细坑社区,大洋村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19312,云浮,罗城街道,细坑社区,新寨村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19310,云浮,罗城街道,细坑社区,电塔新村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19313,云浮,罗城街道,细坑社区,竹根村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19308,云浮,罗城街道,细坑社区,赐禄村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19279,云浮,罗城街道,西区社区,南平岗村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19281,云浮,罗城街道,西区社区,南门头村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19284,云浮,罗城街道,西区社区,戏院路村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19282,云浮,罗城街道,西区社区,胜利街村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19283,云浮,罗城街道,西区社区,西门岗村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
19280,云浮,罗城街道,西区社区,门楼塘村,云浮市,罗城街道,,,0,,,admin_unmatched_or_ambiguous
17260,云浮,罗平镇,双莲行政村,下垌村,云浮市,罗平镇,,,0,,,admin_unmatched_or_ambiguous
