matched_db_rowid,final_write_value_by_rowid,component_count,family_count,source_rows,source_value_count,source_values,reason
222034,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
222042,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
222063,粤、客家,2,2,1,1,粤、客家,multi_family
222150,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
222183,粤、客家,2,2,1,1,粤、客家,multi_family
222289,粤·阳春白话、客家·阳春涯话、客家·涯话,3,2,21,6,"粤·阳春白话,客家·阳春涯话,粤、客家,粤·阳春白话、客家·涯话,客家·涯话,粤",multi_family | multi_component
222396,粤、客家,2,2,1,1,粤、客家,multi_family
222495,粤、客家,2,2,1,1,粤、客家,multi_family
222501,粤、客家,2,2,1,1,粤、客家,multi_family
222513,粤、客家,2,2,1,1,粤、客家,multi_family
222588,粤·阳春白话、客家,2,2,45,3,"粤·阳春白话,粤、客家,客家",bare_and_detail_mixed_keep_as_is | multi_family
222627,粤、客家,2,2,1,1,粤、客家,multi_family
223498,粤、客家,2,2,2,2,"粤、客家,粤",multi_family
223510,粤、客家,2,2,1,1,粤、客家,multi_family
223521,粤、客家,2,2,1,1,粤、客家,multi_family
223522,粤、客家,2,2,1,1,粤、客家,multi_family
223525,粤、客家,2,2,1,1,粤、客家,multi_family
223526,粤、客家,2,2,1,1,粤、客家,multi_family
223527,粤、客家,2,2,1,1,粤、客家,multi_family
223528,粤、客家,2,2,1,1,粤、客家,multi_family
223538,粤、客家,2,2,1,1,粤、客家,multi_family
223733,粤、客家,2,2,1,1,粤、客家,multi_family
223928,粤·阳春白话、客家,2,2,23,2,"粤·阳春白话,粤、客家",bare_and_detail_mixed_keep_as_is | multi_family
224067,粤、客家,2,2,1,1,粤、客家,multi_family
224095,粤、客家,2,2,1,1,粤、客家,multi_family
224097,粤、客家,2,2,1,1,粤、客家,multi_family
224102,粤、客家,2,2,1,1,粤、客家,multi_family
224147,粤、客家,2,2,1,1,粤、客家,multi_family
224183,粤、客家,2,2,1,1,粤、客家,multi_family
224201,粤、客家,2,2,1,1,粤、客家,multi_family
224252,粤、客家,2,2,1,1,粤、客家,multi_family
224307,粤、客家,2,2,1,1,粤、客家,multi_family
224308,粤、客家,2,2,1,1,粤、客家,multi_family
224316,粤、客家,2,2,1,1,粤、客家,multi_family
224336,粤、客家,2,2,1,1,粤、客家,multi_family
224339,粤、客家,2,2,1,1,粤、客家,multi_family
224341,粤、客家,2,2,1,1,粤、客家,multi_family
224347,粤、客家,2,2,1,1,粤、客家,multi_family
224352,粤、客家,2,2,1,1,粤、客家,multi_family
224365,粤、客家,2,2,1,1,粤、客家,multi_family
224408,粤、客家,2,2,1,1,粤、客家,multi_family
224472,粤·阳春白话、客家,2,2,11,3,"粤·阳春白话,粤、客家,客家",bare_and_detail_mixed_keep_as_is | multi_family
224489,粤、客家,2,2,1,1,粤、客家,multi_family
224501,粤、客家,2,2,1,1,粤、客家,multi_family
224515,粤、客家,2,2,1,1,粤、客家,multi_family
224518,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
224519,粤、客家,2,2,1,1,粤、客家,multi_family
224520,粤、客家,2,2,1,1,粤、客家,multi_family
224521,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
224522,粤、客家,2,2,1,1,粤、客家,multi_family
224523,粤、客家,2,2,1,1,粤、客家,multi_family
224524,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
224526,粤、客家,2,2,1,1,粤、客家,multi_family
224528,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
224529,粤、客家,2,2,1,1,粤、客家,multi_family
224530,粤、客家,2,2,1,1,粤、客家,multi_family
224531,粤、客家,2,2,1,1,粤、客家,multi_family
224532,粤、客家,2,2,1,1,粤、客家,multi_family
224533,粤、客家,2,2,1,1,粤、客家,multi_family
224566,粤、客家,2,2,1,1,粤、客家,multi_family
224569,粤、客家,2,2,1,1,粤、客家,multi_family
224576,粤、客家,2,2,1,1,粤、客家,multi_family
224577,粤、客家,2,2,1,1,粤、客家,multi_family
224579,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
224624,粤、客家,2,2,1,1,粤、客家,multi_family
224625,粤、客家,2,2,1,1,粤、客家,multi_family
224631,粤、客家,2,2,1,1,粤、客家,multi_family
224632,粤、客家,2,2,1,1,粤、客家,multi_family
224828,客家、粤·高州话,2,2,2,2,"客家,粤·高州话",bare_and_detail_mixed_keep_as_is | multi_family
224873,粤、客家,2,2,1,1,粤、客家,multi_family
224918,粤、客家·阳春涯话,2,2,5,3,"粤,客家·阳春涯话,客家",bare_and_detail_mixed_keep_as_is | multi_family
225849,粤、客家,2,2,1,1,粤、客家,multi_family
225850,粤、客家,2,2,1,1,粤、客家,multi_family
225855,粤、客家,2,2,1,1,粤、客家,multi_family
225858,粤、客家,2,2,1,1,粤、客家,multi_family
225861,粤、客家,2,2,1,1,粤、客家,multi_family
225863,粤、客家,2,2,1,1,粤、客家,multi_family
225864,粤、客家,2,2,1,1,粤、客家,multi_family
225865,粤、客家,2,2,1,1,粤、客家,multi_family
225874,粤、客家,2,2,1,1,粤、客家,multi_family
225875,粤、客家,2,2,1,1,粤、客家,multi_family
225877,粤、客家,2,2,1,1,粤、客家,multi_family
226003,粤、客家,2,2,1,1,粤、客家,multi_family
226012,粤、客家,2,2,1,1,粤、客家,multi_family
226017,粤·阳春白话、客家·涯话,2,2,2,2,"粤、客家,粤·阳春白话、客家·涯话",multi_family
226018,粤、客家,2,2,1,1,粤、客家,multi_family
226023,粤、客家,2,2,1,1,粤、客家,multi_family
226025,粤、客家,2,2,1,1,粤、客家,multi_family
226026,粤、客家,2,2,1,1,粤、客家,multi_family
226069,粤、客家,2,2,1,1,粤、客家,multi_family
226083,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
226099,粤、客家,2,2,1,1,粤、客家,multi_family
226116,粤·阳春白话、客家·阳春涯话、客家·涯话,3,2,12,4,"粤·阳春白话,客家·阳春涯话,粤·阳春白话、客家·涯话,粤、客家",multi_family | multi_component
226138,粤、客家,2,2,1,1,粤、客家,multi_family
226888,粤、客家,2,2,1,1,粤、客家,multi_family
226973,粤、客家,2,2,1,1,粤、客家,multi_family
227142,粤、客家,2,2,1,1,粤、客家,multi_family
227255,客家·阳春涯话、粤·阳春白话,2,2,2,2,"客家·阳春涯话,粤·阳春白话",multi_family
227326,粤、客家,2,2,1,1,粤、客家,multi_family
227416,粤、客家,2,2,1,1,粤、客家,multi_family
228057,粤、客家,2,2,1,1,粤、客家,multi_family
228060,粤、客家,2,2,1,1,粤、客家,multi_family
228097,粤·阳春白话、客家·阳春涯话,2,2,129,5,"粤·阳春白话,粤、客家,粤,客家·阳春涯话,",multi_family
228142,粤·阳春白话、客家,2,2,9,2,"粤·阳春白话,粤、客家",bare_and_detail_mixed_keep_as_is | multi_family
228175,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
228307,客家·阳春涯话、粤·阳春白话,2,2,8,2,"客家·阳春涯话,粤·阳春白话",multi_family
228315,粤、客家,2,2,1,1,粤、客家,multi_family
228342,粤、客家,2,2,1,1,粤、客家,multi_family
228380,粤、客家,2,2,1,1,粤、客家,multi_family
228386,粤、客家,2,2,1,1,粤、客家,multi_family
228387,粤、客家,2,2,1,1,粤、客家,multi_family
228389,粤、客家,2,2,1,1,粤、客家,multi_family
228394,粤、客家,2,2,1,1,粤、客家,multi_family
228395,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
228396,粤、客家,2,2,1,1,粤、客家,multi_family
228398,粤、客家,2,2,1,1,粤、客家,multi_family
228399,粤、客家,2,2,1,1,粤、客家,multi_family
228402,粤、客家,2,2,1,1,粤、客家,multi_family
228403,粤、客家,2,2,1,1,粤、客家,multi_family
228413,粤、客家,2,2,1,1,粤、客家,multi_family
228420,粤、客家,2,2,1,1,粤、客家,multi_family
228421,粤、客家,2,2,1,1,粤、客家,multi_family
228422,粤、客家,2,2,1,1,粤、客家,multi_family
228425,粤、客家,2,2,1,1,粤、客家,multi_family
228426,粤、客家,2,2,1,1,粤、客家,multi_family
228427,粤、客家,2,2,1,1,粤、客家,multi_family
228429,粤、客家,2,2,1,1,粤、客家,multi_family
228431,粤、客家,2,2,1,1,粤、客家,multi_family
228432,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
228435,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
228453,粤、客家,2,2,1,1,粤、客家,multi_family
228454,粤、客家,2,2,1,1,粤、客家,multi_family
228461,粤·阳春白话、客家·涯话,2,2,1,1,粤·阳春白话、客家·涯话,multi_family
228466,粤、客家,2,2,1,1,粤、客家,multi_family
228467,粤、客家,2,2,1,1,粤、客家,multi_family
228472,粤、客家,2,2,1,1,粤、客家,multi_family
228473,粤、客家,2,2,1,1,粤、客家,multi_family
228487,粤、客家,2,2,1,1,粤、客家,multi_family
228495,粤、客家,2,2,1,1,粤、客家,multi_family
228563,粤、客家,2,2,1,1,粤、客家,multi_family
228565,粤、客家,2,2,1,1,粤、客家,multi_family
228574,粤、客家,2,2,1,1,粤、客家,multi_family
228587,粤、客家,2,2,1,1,粤、客家,multi_family
228589,粤、客家,2,2,1,1,粤、客家,multi_family
228594,粤、客家,2,2,1,1,粤、客家,multi_family
228595,粤、客家,2,2,1,1,粤、客家,multi_family
228596,粤、客家,2,2,1,1,粤、客家,multi_family
228605,粤、客家,2,2,1,1,粤、客家,multi_family
228607,粤、客家,2,2,1,1,粤、客家,multi_family
228610,粤、客家,2,2,1,1,粤、客家,multi_family
228611,粤、客家,2,2,1,1,粤、客家,multi_family
228615,粤、客家,2,2,1,1,粤、客家,multi_family
228616,粤、客家,2,2,1,1,粤、客家,multi_family
228617,粤、客家,2,2,1,1,粤、客家,multi_family
228620,粤、客家,2,2,1,1,粤、客家,multi_family
228640,粤、客家,2,2,1,1,粤、客家,multi_family
228647,粤、客家,2,2,1,1,粤、客家,multi_family
228677,粤、客家,2,2,1,1,粤、客家,multi_family
228681,粤、客家,2,2,1,1,粤、客家,multi_family
228728,粤、客家,2,2,1,1,粤、客家,multi_family
235484,粤、客家,2,2,1,1,粤、客家,multi_family
235502,粤、客家,2,2,1,1,粤、客家,multi_family
236042,粤、客家,2,2,1,1,粤、客家,multi_family
236044,粤、客家,2,2,1,1,粤、客家,multi_family
236178,粤、客家,2,2,1,1,粤、客家,multi_family
236181,粤、客家,2,2,1,1,粤、客家,multi_family
236184,粤、客家,2,2,1,1,粤、客家,multi_family
236188,粤、客家,2,2,1,1,粤、客家,multi_family
236189,粤、客家,2,2,1,1,粤、客家,multi_family
236190,粤、客家,2,2,1,1,粤、客家,multi_family
236192,粤、客家,2,2,1,1,粤、客家,multi_family
236348,粤、客家,2,2,17,2,"粤,客家",multi_family
237166,粤、客家,2,2,1,1,粤、客家,multi_family
237294,粤、客家,2,2,6,2,"粤,粤、客家",multi_family
237322,客家、粤,2,2,13,2,"客家,粤",multi_family
237725,粤、客家,2,2,1,1,粤、客家,multi_family
237776,粤、客家,2,2,1,1,粤、客家,multi_family
237777,粤、客家,2,2,1,1,粤、客家,multi_family
237779,粤、客家,2,2,1,1,粤、客家,multi_family
237780,粤、客家,2,2,1,1,粤、客家,multi_family
237784,粤、客家,2,2,1,1,粤、客家,multi_family
237786,粤、客家,2,2,1,1,粤、客家,multi_family
237789,粤、客家,2,2,1,1,粤、客家,multi_family
237809,粤、客家,2,2,1,1,粤、客家,multi_family
237811,粤、客家,2,2,1,1,粤、客家,multi_family
237812,粤、客家,2,2,1,1,粤、客家,multi_family
237813,粤、客家,2,2,1,1,粤、客家,multi_family
237814,粤、客家,2,2,1,1,粤、客家,multi_family
237815,粤、客家,2,2,1,1,粤、客家,multi_family
237816,粤、客家,2,2,1,1,粤、客家,multi_family
237817,粤、客家,2,2,1,1,粤、客家,multi_family
237820,粤、客家,2,2,1,1,粤、客家,multi_family
237821,粤、客家,2,2,1,1,粤、客家,multi_family
237822,粤、客家,2,2,1,1,粤、客家,multi_family
237824,粤、客家,2,2,1,1,粤、客家,multi_family
237825,粤、客家,2,2,1,1,粤、客家,multi_family
237827,粤、客家,2,2,1,1,粤、客家,multi_family
237828,粤、客家,2,2,1,1,粤、客家,multi_family
237975,粤、客家,2,2,1,1,粤、客家,multi_family
237979,粤、客家,2,2,2,2,"粤、客家,粤",multi_family
237980,粤、客家,2,2,1,1,粤、客家,multi_family
237984,粤、客家,2,2,1,1,粤、客家,multi_family
237986,粤、客家,2,2,1,1,粤、客家,multi_family
237988,粤、客家,2,2,1,1,粤、客家,multi_family
237995,粤、客家,2,2,1,1,粤、客家,multi_family
237999,粤、客家,2,2,1,1,粤、客家,multi_family
238000,粤、客家,2,2,1,1,粤、客家,multi_family
238060,粤、客家,2,2,1,1,粤、客家,multi_family
238161,粤、客家,2,2,1,1,粤、客家,multi_family
238170,粤、客家,2,2,1,1,粤、客家,multi_family
238174,粤、客家,2,2,1,1,粤、客家,multi_family
238176,粤、客家,2,2,1,1,粤、客家,multi_family
238370,粤、客家,2,2,1,1,粤、客家,multi_family
238375,粤、客家,2,2,1,1,粤、客家,multi_family
238380,粤、客家,2,2,1,1,粤、客家,multi_family
238384,粤、客家,2,2,1,1,粤、客家,multi_family
238385,粤、客家,2,2,1,1,粤、客家,multi_family
238388,粤、客家,2,2,1,1,粤、客家,multi_family
238392,粤、客家,2,2,1,1,粤、客家,multi_family
238393,粤、客家,2,2,1,1,粤、客家,multi_family
238402,粤、客家,2,2,1,1,粤、客家,multi_family
238434,粤、客家,2,2,1,1,粤、客家,multi_family
238450,粤、客家,2,2,1,1,粤、客家,multi_family
238462,粤、客家,2,2,1,1,粤、客家,multi_family
238753,粤、客家,2,2,1,1,粤、客家,multi_family
241477,粤、闽,2,2,1,1,粤、闽,multi_family
241486,粤、闽,2,2,1,1,粤、闽,multi_family
241488,粤、闽,2,2,1,1,粤、闽,multi_family
242039,粤、客家,2,2,1,1,粤、客家,multi_family
242080,粤、客家,2,2,1,1,粤、客家,multi_family
242138,粤、客家,2,2,1,1,粤、客家,multi_family
242140,粤、客家,2,2,1,1,粤、客家,multi_family
242143,粤、客家,2,2,1,1,粤、客家,multi_family
242146,粤、客家,2,2,1,1,粤、客家,multi_family
242150,粤、客家,2,2,1,1,粤、客家,multi_family
242151,粤、客家,2,2,1,1,粤、客家,multi_family
243275,粤、客家,2,2,1,1,粤、客家,multi_family
243332,粤、客家,2,2,1,1,粤、客家,multi_family
243858,粤、客家,2,2,1,1,粤、客家,multi_family
243868,粤、客家,2,2,2,2,"粤、客家,粤",multi_family
244264,粤、客家,2,2,1,1,粤、客家,multi_family
244583,粤、客家,2,2,1,1,粤、客家,multi_family
244660,粤、客家,2,2,1,1,粤、客家,multi_family
244665,粤、客家,2,2,1,1,粤、客家,multi_family
244719,客家、闽,2,2,1,1,客家、闽,multi_family
244725,客家、闽,2,2,1,1,客家、闽,multi_family
244732,粤、客家、闽,3,3,1,1,粤、客家、闽,multi_family | multi_component
244821,客家、粤,2,2,7,2,"客家,粤",multi_family
244845,粤、闽,2,2,1,1,粤、闽,multi_family
245572,粤、客家,2,2,1,1,粤、客家,multi_family
245621,粤、客家,2,2,1,1,粤、客家,multi_family
245640,客家、粤,2,2,2,2,"客家,粤、客家",multi_family
245653,粤、客家,2,2,1,1,粤、客家,multi_family
245654,粤、客家,2,2,2,2,"粤、客家,客家",multi_family
246103,客家、粤,2,2,2,2,"客家,粤",multi_family
246418,粤、客家,2,2,1,1,粤、客家,multi_family
246420,粤、客家,2,2,1,1,粤、客家,multi_family
246421,粤、客家,2,2,1,1,粤、客家,multi_family
246422,粤、客家,2,2,1,1,粤、客家,multi_family
246423,粤、客家,2,2,1,1,粤、客家,multi_family
246424,粤、客家,2,2,1,1,粤、客家,multi_family
246425,粤、客家,2,2,1,1,粤、客家,multi_family
246454,粤、客家,2,2,1,1,粤、客家,multi_family
246455,粤、客家,2,2,1,1,粤、客家,multi_family
246456,粤、客家,2,2,1,1,粤、客家,multi_family
246457,粤、客家,2,2,1,1,粤、客家,multi_family
246459,粤、客家,2,2,1,1,粤、客家,multi_family
246461,粤、客家,2,2,1,1,粤、客家,multi_family
246462,粤、客家,2,2,1,1,粤、客家,multi_family
246464,粤、客家,2,2,1,1,粤、客家,multi_family
246465,粤、客家,2,2,1,1,粤、客家,multi_family
246560,粤、客家,2,2,1,1,粤、客家,multi_family
246562,粤、客家,2,2,1,1,粤、客家,multi_family
246565,粤、客家,2,2,1,1,粤、客家,multi_family
246567,粤、客家,2,2,1,1,粤、客家,multi_family
246568,粤、客家,2,2,1,1,粤、客家,multi_family
246569,粤、客家,2,2,1,1,粤、客家,multi_family
246570,粤、客家,2,2,1,1,粤、客家,multi_family
246571,粤、客家,2,2,1,1,粤、客家,multi_family
246573,粤、客家,2,2,1,1,粤、客家,multi_family
246578,粤、客家,2,2,1,1,粤、客家,multi_family
246580,粤、客家,2,2,1,1,粤、客家,multi_family
246583,粤、客家,2,2,1,1,粤、客家,multi_family
246631,粤、客家、寧方言,3,3,21,3,"粤,寧方言,客家",multi_family | multi_component
246766,粤、客家,2,2,1,1,粤、客家,multi_family
246779,粤、客家,2,2,1,1,粤、客家,multi_family
246782,粤、客家,2,2,1,1,粤、客家,multi_family
248603,粤、闽,2,2,1,1,粤、闽,multi_family
248604,粤、闽,2,2,1,1,粤、闽,multi_family
248605,粤、闽,2,2,1,1,粤、闽,multi_family
248607,粤、闽,2,2,1,1,粤、闽,multi_family
248608,粤、闽,2,2,1,1,粤、闽,multi_family
248609,粤、闽,2,2,1,1,粤、闽,multi_family
248610,粤、闽,2,2,1,1,粤、闽,multi_family
248621,粤、闽,2,2,1,1,粤、闽,multi_family
248650,粤、闽,2,2,1,1,粤、闽,multi_family
248658,客家、闽,2,2,1,1,客家、闽,multi_family
248659,粤、闽,2,2,1,1,粤、闽,multi_family
248710,粤、闽,2,2,1,1,粤、闽,multi_family
248711,粤、闽,2,2,1,1,粤、闽,multi_family
248712,粤、闽,2,2,1,1,粤、闽,multi_family
248721,粤、闽,2,2,1,1,粤、闽,multi_family
248783,客家、闽,2,2,1,1,客家、闽,multi_family
248784,客家、闽,2,2,1,1,客家、闽,multi_family
248785,客家、闽,2,2,1,1,客家、闽,multi_family
248786,客家、闽,2,2,1,1,客家、闽,multi_family
248787,客家、闽,2,2,1,1,客家、闽,multi_family
248836,粤、闽,2,2,1,1,粤、闽,multi_family
248838,粤、闽,2,2,1,1,粤、闽,multi_family
248842,粤、闽,2,2,1,1,粤、闽,multi_family
248844,粤、闽,2,2,1,1,粤、闽,multi_family
248846,粤、闽,2,2,1,1,粤、闽,multi_family
248847,粤、闽,2,2,1,1,粤、闽,multi_family
248850,粤、闽,2,2,1,1,粤、闽,multi_family
249749,粤、客家、闽·雷州话,3,3,90,2,"粤、客家、闽,闽·雷州话",bare_and_detail_mixed_keep_as_is | multi_family | multi_component
250378,闽、粤,2,2,4,3,"闽,粤,粤、闽",multi_family
250440,粤、闽,2,2,1,1,粤、闽,multi_family
250493,粤、闽,2,2,1,1,粤、闽,multi_family
250495,闽、粤,2,2,3,2,"闽,粤、闽",multi_family
250531,粤、闽,2,2,1,1,粤、闽,multi_family
250535,粤、闽,2,2,1,1,粤、闽,multi_family
250867,客家、闽,2,2,1,1,客家、闽,multi_family
250876,粤、闽,2,2,1,1,粤、闽,multi_family
250959,客家、闽,2,2,1,1,客家、闽,multi_family
251230,客家、粤,2,2,6,2,"客家,粤",multi_family
251306,粤、客家,2,2,1,1,粤、客家,multi_family
251313,粤、客家,2,2,32,2,"粤,客家",multi_family
251335,粤、客家,2,2,1,1,粤、客家,multi_family
251352,粤、客家,2,2,1,1,粤、客家,multi_family
251651,客家、闽,2,2,1,1,客家、闽,multi_family
251844,粤、客家,2,2,1,1,粤、客家,multi_family
251914,粤、客家,2,2,1,1,粤、客家,multi_family
251932,粤、客家,2,2,1,1,粤、客家,multi_family
252066,粤、客家、闽,3,3,18,3,"粤,客家,客家、闽",multi_family | multi_component
252073,闽、粤,2,2,2,2,"闽,粤",multi_family
253473,粤、客家,2,2,1,1,粤、客家,multi_family
253484,粤、闽,2,2,1,1,粤、闽,multi_family
253755,粤、闽,2,2,1,1,粤、闽,multi_family
253816,粤、客家,2,2,1,1,粤、客家,multi_family
254419,客家、闽,2,2,2,2,"客家,闽",multi_family
254525,粤、闽,2,2,1,1,粤、闽,multi_family
254526,闽、粤、客家,3,3,13,4,"闽,粤,粤、客家,客家",multi_family | multi_component
254543,粤、客家,2,2,1,1,粤、客家,multi_family
254625,粤、闽,2,2,1,1,粤、闽,multi_family
254677,粤、闽,2,2,1,1,粤、闽,multi_family
254701,闽、粤,2,2,3,2,"闽,粤",multi_family
254729,粤、闽,2,2,1,1,粤、闽,multi_family
254736,粤、客家、闽,3,3,1,1,粤、客家、闽,multi_family | multi_component
256375,闽·雷州话、粤·吴川话,2,2,5,2,"闽·雷州话,粤·吴川话",multi_family
256472,粤·吴川话、闽·雷州话,2,2,1,1,粤·吴川话、闽·雷州话,multi_family
256515,粤、闽,2,2,1,1,粤、闽,multi_family
256516,粤·吴川话、闽·雷州话,2,2,1,1,粤·吴川话、闽·雷州话,multi_family
257209,粤、客家,2,2,1,1,粤、客家,multi_family
257216,粤、客家、闽,3,3,1,1,粤、客家、闽,multi_family | multi_component
257239,粤、闽·雷州话,2,2,2,2,"粤,闽·雷州话",bare_and_detail_mixed_keep_as_is | multi_family
257282,粤、闽·雷州话,2,2,3,2,"粤,闽·雷州话",bare_and_detail_mixed_keep_as_is | multi_family
257284,粤、闽,2,2,1,1,粤、闽,multi_family
257287,粤、闽,2,2,1,1,粤、闽,multi_family
257294,粤、闽,2,2,1,1,粤、闽,multi_family
257355,粤、闽,2,2,1,1,粤、闽,multi_family
257358,粤、客家,2,2,1,1,粤、客家,multi_family
257359,粤、闽·雷州话,2,2,3,2,"粤,闽·雷州话",bare_and_detail_mixed_keep_as_is | multi_family
257398,粤、客家,2,2,1,1,粤、客家,multi_family
257399,粤、客家,2,2,1,1,粤、客家,multi_family
257432,闽·雷州话、客家,2,2,3,2,"闽·雷州话,客家",bare_and_detail_mixed_keep_as_is | multi_family
257484,粤、闽·雷州话,2,2,2,2,"粤,闽·雷州话",bare_and_detail_mixed_keep_as_is | multi_family
257527,粤、闽,2,2,1,1,粤、闽,multi_family
257575,粤、闽,2,2,1,1,粤、闽,multi_family
258417,粤、闽,2,2,1,1,粤、闽,multi_family
259027,粤、闽·雷州话,2,2,11,2,"粤,闽·雷州话",bare_and_detail_mixed_keep_as_is | multi_family
259435,闽·雷州话、粤,2,2,2,2,"闽·雷州话,粤",bare_and_detail_mixed_keep_as_is | multi_family
259452,粤、闽·雷州话,2,2,17,2,"粤,闽·雷州话",bare_and_detail_mixed_keep_as_is | multi_family
259589,闽·雷州话、粤,2,2,3,2,"闽·雷州话,粤",bare_and_detail_mixed_keep_as_is | multi_family
260203,粤、闽,2,2,1,1,粤、闽,multi_family
260233,粤、闽,2,2,1,1,粤、闽,multi_family
260333,粤·吴川话、闽·雷州话,2,2,20,3,"粤·吴川话,粤,闽·雷州话",multi_family
260751,粤、闽,2,2,1,1,粤、闽,multi_family
260752,粤、闽,2,2,1,1,粤、闽,multi_family
260754,粤、闽,2,2,1,1,粤、闽,multi_family
260757,粤、闽,2,2,1,1,粤、闽,multi_family
260758,粤、闽,2,2,1,1,粤、闽,multi_family
260759,粤、闽,2,2,1,1,粤、闽,multi_family
260760,粤、闽,2,2,1,1,粤、闽,multi_family
260762,粤、闽,2,2,1,1,粤、闽,multi_family
260763,粤、闽,2,2,1,1,粤、闽,multi_family
260764,粤、闽,2,2,1,1,粤、闽,multi_family
260766,粤、闽,2,2,1,1,粤、闽,multi_family
260768,粤、闽,2,2,1,1,粤、闽,multi_family
260769,粤、闽,2,2,1,1,粤、闽,multi_family
260770,粤、闽,2,2,1,1,粤、闽,multi_family
260772,粤、闽,2,2,1,1,粤、闽,multi_family
260773,粤、闽,2,2,1,1,粤、闽,multi_family
260778,粤、闽,2,2,1,1,粤、闽,multi_family
260779,粤、闽,2,2,1,1,粤、闽,multi_family
260780,粤、闽,2,2,1,1,粤、闽,multi_family
260781,粤、闽,2,2,1,1,粤、闽,multi_family
260782,粤、闽,2,2,1,1,粤、闽,multi_family
260783,粤·吴川话、闽,2,2,9,2,"粤、闽,粤·吴川话",bare_and_detail_mixed_keep_as_is | multi_family
261921,客家、闽,2,2,1,1,客家、闽,multi_family
261924,客家、闽,2,2,1,1,客家、闽,multi_family
262091,客家、闽,2,2,1,1,客家、闽,multi_family
262154,粤、闽,2,2,1,1,粤、闽,multi_family
262158,粤、客家、闽,3,3,1,1,粤、客家、闽,multi_family | multi_component
262512,闽·雷州话、客家,2,2,87,3,"闽·雷州话,客家,闽",bare_and_detail_mixed_keep_as_is | multi_family
262624,粤、闽,2,2,1,1,粤、闽,multi_family
262633,粤、闽,2,2,1,1,粤、闽,multi_family
262653,粤、闽·雷州话、客家,3,3,6,3,"粤,闽·雷州话,客家、闽",bare_and_detail_mixed_keep_as_is | multi_family | multi_component
262698,粤、客家,2,2,1,1,粤、客家,multi_family
262853,粤、客家,2,2,1,1,粤、客家,multi_family
262861,粤、闽,2,2,1,1,粤、闽,multi_family
262867,闽·雷州话、粤、客家,3,3,15,5,"闽·雷州话,粤、客家,客家,粤、闽,粤",bare_and_detail_mixed_keep_as_is | multi_family | multi_component
262901,粤、客家,2,2,1,1,粤、客家,multi_family
262931,闽·雷州话、粤,2,2,2,2,"闽·雷州话,粤",bare_and_detail_mixed_keep_as_is | multi_family
262940,客家、闽,2,2,1,1,客家、闽,multi_family
265385,粤、客家,2,2,13,3,"粤,客家,",multi_family
265430,粤、客家,2,2,1,1,粤、客家,multi_family
265432,粤、客家,2,2,1,1,粤、客家,multi_family
265433,粤、客家,2,2,1,1,粤、客家,multi_family
265434,粤、客家,2,2,1,1,粤、客家,multi_family
265437,粤、客家,2,2,1,1,粤、客家,multi_family
265440,粤、客家,2,2,1,1,粤、客家,multi_family
265441,粤、客家,2,2,1,1,粤、客家,multi_family
265443,粤、客家,2,2,1,1,粤、客家,multi_family
265445,粤、客家,2,2,1,1,粤、客家,multi_family
265451,粤、客家,2,2,1,1,粤、客家,multi_family
265453,粤、客家,2,2,4,1,粤、客家,multi_family
265458,粤、客家,2,2,1,1,粤、客家,multi_family
265461,粤、客家,2,2,1,1,粤、客家,multi_family
265465,粤、客家,2,2,1,1,粤、客家,multi_family
265468,粤、客家,2,2,1,1,粤、客家,multi_family
265472,粤、客家,2,2,1,1,粤、客家,multi_family
265473,粤、客家,2,2,1,1,粤、客家,multi_family
265475,粤、客家,2,2,1,1,粤、客家,multi_family
265477,粤、客家,2,2,1,1,粤、客家,multi_family
265478,粤、客家,2,2,1,1,粤、客家,multi_family
265480,粤、客家,2,2,1,1,粤、客家,multi_family
265483,粤、客家,2,2,1,1,粤、客家,multi_family
265484,粤、客家,2,2,1,1,粤、客家,multi_family
265485,粤、客家,2,2,1,1,粤、客家,multi_family
265486,粤、客家,2,2,1,1,粤、客家,multi_family
265513,粤、客家,2,2,1,1,粤、客家,multi_family
265514,粤、客家,2,2,1,1,粤、客家,multi_family
265518,粤、客家,2,2,1,1,粤、客家,multi_family
265521,粤、客家,2,2,1,1,粤、客家,multi_family
265522,粤、客家,2,2,1,1,粤、客家,multi_family
